movieId,title,year,genres
2434,Imagine That (2009),2009,Comedy|Drama|Fantasy
2435,"Taking of Pelham 1 2 3, The (2009)",2009,Crime|Drama|Thriller
2436,"Stoning of Soraya M., The (2008)",2008,Crime|Drama
2437,"Proposal, The (2009)",2009,Comedy|Romance
2438,Year One (2009),2009,Adventure|Comedy
2439,Garfield's Pet Force (2009),2009,Animation
2440,"Hurt Locker, The (2008)",2008,Action|Drama|Thriller|War
2441,Breakfast with Scot (2007),2007,Drama|Romance
2442,"Limits of Control, The (2009)",2009,Crime|Drama|Film-Noir
2443,Transformers: Revenge of the Fallen (2009),2009,Action|Adventure|Sci-Fi|IMAX
2444,Home (2009),2009,Documentary
2445,Whatever Works (2009),2009,Comedy|Romance
2446,Ghosts of Girlfriends Past (2009),2009,Comedy|Fantasy|Romance
2447,Public Enemies (2009),2009,Crime|Drama|Thriller
2448,Ice Age: Dawn of the Dinosaurs (2009),2009,Action|Adventure|Animation|Children|Comedy|Romance
2449,Prison Break: The Final Break (2009),2009,Action|Drama|Thriller
2450,Daria: Is It College Yet? (2002),2002,Animation|Comedy
2451,My Sister's Keeper (2009),2009,Drama
2452,Hood of Horror (2006),2006,Comedy|Drama|Horror
2453,Watchmen: Tales of the Black Freighter (2009),2009,Action|Adventure|Animation|Horror
2454,(500) Days of Summer (2009),2009,Comedy|Drama|Romance
2455,Brüno (Bruno) (2009),2009,Comedy
2456,"Librarian, The: The Curse of the Judas Chalice (2008)",2008,Action|Adventure|Fantasy
2457,Harry Potter and the Half-Blood Prince (2009),2009,Adventure|Fantasy|Mystery|Romance|IMAX
2458,Eichmann (2007),2007,Drama|War
2459,Open Water 2: Adrift (2006),2006,Drama|Thriller
2460,"Imaginarium of Doctor Parnassus, The (2009)",2009,Drama|Fantasy
2461,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),2008,Documentary
2462,Humpday (2009),2009,Comedy
2463,Polytechnique (2009),2009,Crime|Drama
2464,Orphan (2009),2009,Drama|Horror|Mystery|Thriller
2465,"Ugly Truth, The (2009)",2009,Comedy|Drama|Romance
2466,"Collector, The (2009)",2009,Crime|Horror|Thriller
2467,"Perfect Getaway, A (2009)",2009,Horror|Thriller
2468,District 9 (2009),2009,Mystery|Sci-Fi|Thriller
2469,Julie & Julia (2009),2009,Comedy|Drama|Romance
2470,Obsessed (2009),2009,Crime|Drama|Thriller
2471,Race to Witch Mountain (2009),2009,Adventure|Children|Fantasy|Sci-Fi|Thriller
2472,Hannah Montana: The Movie (2009),2009,Comedy|Drama|Musical|Romance
2473,G.I. Joe: The Rise of Cobra (2009),2009,Action|Adventure|Sci-Fi|Thriller
2474,12 Rounds (2009),2009,Action|Thriller
2475,Max Manus (2008),2008,Action|Drama|War
2476,Lost in Austen (2008),2008,Drama|Fantasy|Romance|Sci-Fi
2477,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),2007,Action|Animation|Sci-Fi
2478,"Deal, The (2008)",2008,Comedy
2479,"Goods: Live Hard, Sell Hard, The (2009)",2009,Comedy
2480,"Time Traveler's Wife, The (2009)",2009,Drama|Romance|Sci-Fi
2481,I Can't Think Straight (2007),2007,Drama|Romance
2482,Miss March (2009),2009,Comedy
2483,"I Love You, Beth Cooper (2009)",2009,Comedy|Romance
2484,Paper Heart (2009),2009,Comedy|Documentary|Drama|Romance
2485,G-Force (2009),2009,Action|Adventure|Children|Fantasy
2486,Tetro (2009),2009,Drama|Mystery
2487,Bronson (2009),2009,Action|Comedy|Drama|Thriller
2488,It Might Get Loud (2008),2008,Documentary
2489,My Life in Ruins (2009),2009,Comedy
2490,Taking Woodstock (2009),2009,Comedy
2491,Halloween II (2009),2009,Horror|Thriller
2492,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",2009,Crime|Drama|Mystery|Romance|Thriller
2493,9 (2009),2009,Adventure|Animation|Sci-Fi
2494,Frequently Asked Questions About Time Travel (2009),2009,Comedy|Sci-Fi
2495,"White Ribbon, The (Das weiße Band) (2009)",2009,Drama|Mystery
2496,Green Lantern: First Flight (2009),2009,Action|Adventure|Animation|Fantasy|Sci-Fi
2497,"Most Hated Family in America, The (2007)",2007,Documentary
2498,Pandorum (2009),2009,Horror|Sci-Fi|Thriller
2499,"Men Who Stare at Goats, The (2009)",2009,Action|Comedy|Drama
2500,"Hunt For Gollum, The (2009)",2009,Action|Adventure|Fantasy
2501,Jennifer's Body (2009),2009,Comedy|Horror|Sci-Fi|Thriller
2502,"Informant!, The (2009)",2009,Comedy|Crime|Drama|Thriller
2503,Extract (2009),2009,Comedy
2504,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",2009,Horror|Thriller
2505,Gamer (2009),2009,Action|Sci-Fi|Thriller
2506,Cloudy with a Chance of Meatballs (2009),2009,Animation|Children|Fantasy|IMAX
2507,Tyler Perry's I Can Do Bad All by Myself (2009),2009,Comedy|Drama
2508,"Food, Inc. (2008)",2008,Documentary
2509,Thirst (Bakjwi) (2009),2009,Drama|Horror
2510,Bright Star (2009),2009,Drama|Romance
2511,Blood Creek (a.k.a. Town Creek) (2009),2009,Horror
2512,Paranormal Activity (2009),2009,Horror|Thriller
2513,World's Greatest Dad (2009),2009,Comedy|Drama
2514,Still Walking (Aruitemo aruitemo) (2008),2008,Drama
2515,"Cove, The (2009)",2009,Documentary
2516,"Serious Man, A (2009)",2009,Comedy|Drama
2517,City Island (2009),2009,Comedy|Drama
2518,Ink (2009),2009,Action|Fantasy|Sci-Fi
2519,Metropia (2009),2009,Animation|Sci-Fi
2520,"Haunted World of El Superbeasto, The (2009)",2009,Action|Animation|Comedy|Horror|Thriller
2521,Trick 'r Treat (2007),2007,Comedy|Horror|Thriller
2522,Whip It (2009),2009,Comedy|Drama
2523,"Invention of Lying, The (2009)",2009,Comedy
2524,Surrogates (2009),2009,Action|Sci-Fi|Thriller
2525,Zombieland (2009),2009,Action|Comedy|Horror
2526,Assassination of a High School President (2008),2008,Comedy|Drama|Mystery
2527,"Education, An (2009)",2009,Drama|Romance
2528,Coco Before Chanel (Coco avant Chanel) (2009),2009,Drama
2529,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),2008,Documentary
2530,Couples Retreat (2009),2009,Comedy|Romance
2531,I Sell the Dead (2008),2008,Comedy|Horror
2532,Where the Wild Things Are (2009),2009,Adventure|Children|Drama|Fantasy|IMAX
2533,"New York, I Love You (2009)",2009,Drama|Romance
2534,Law Abiding Citizen (2009),2009,Drama|Thriller
2535,"Misfortunates, The (De helaasheid der dingen) (2009)",2009,Drama
2536,Mary and Max (2009),2009,Animation|Comedy|Drama
2537,Spread (2009),2009,Drama|Romance
2538,"Tournament, The (2009)",2009,Action
2539,Up in the Air (2009),2009,Drama|Romance
2540,Saw VI (2009),2009,Crime|Horror|Mystery|Thriller
2541,Love Exposure (Ai No Mukidashi) (2008),2008,Action|Comedy|Drama|Romance
2542,Cirque du Freak: The Vampire's Assistant (2009),2009,Action|Adventure|Comedy|Fantasy|Horror|Thriller
2543,"Boondock Saints II: All Saints Day, The (2009)",2009,Action|Crime|Drama|Thriller
2544,Black Dynamite (2009),2009,Action|Comedy
2545,Welcome to Dongmakgol (2005),2005,Comedy|Drama|War
2546,Gentlemen Broncos (2009),2009,Comedy
2547,Fantastic Mr. Fox (2009),2009,Adventure|Animation|Children|Comedy|Crime
2548,"Christmas Carol, A (2009)",2009,Animation|Children|Drama|Fantasy|IMAX
2549,Battlestar Galactica: The Plan (2009),2009,Action|Adventure|Drama|Sci-Fi
2550,"Private Lives of Pippa Lee, The (2009)",2009,Drama
2551,Partly Cloudy (2009),2009,Animation|Children|Comedy|Fantasy
2552,2012 (2009),2009,Action|Drama|Sci-Fi|Thriller
2553,Precious (2009),2009,Drama
2554,Bad Lieutenant: Port of Call New Orleans (2009),2009,Crime|Drama
2555,"Twilight Saga: New Moon, The (2009)",2009,Drama|Fantasy|Horror|Romance|Thriller
2556,Derailed (2002),2002,Action|Thriller
2557,"Messenger, The (2009)",2009,Drama|Romance|War
2558,Ninja Assassin (2009),2009,Action|Crime|Drama|Thriller
2559,Cell 211 (Celda 211) (2009),2009,Action|Drama
2560,Teenage Mutant Ninja Turtles: Turtles Forever (2009),2009,Action|Adventure|Animation|Comedy|Thriller
2561,Merry Madagascar (2009),2009,Animation
2562,Brothers (2009),2009,Drama|Thriller|War
2563,Garage (2007),2007,Drama
2564,"Blind Side, The  (2009)",2009,Drama
2565,Shrink (2009),2009,Drama
2566,Old Dogs (2009),2009,Comedy
2567,Planet 51 (2009),2009,Adventure|Animation|Children|Comedy|Sci-Fi
2568,Earthlings (2006),2006,Documentary
2569,"Single Man, A (2009)",2009,Drama
2570,"Lovely Bones, The (2009)",2009,Crime|Drama|Fantasy|Horror|Thriller
2571,Invictus (2009),2009,Drama
2572,"Princess and the Frog, The (2009)",2009,Animation|Children|Fantasy|Musical|Romance
2573,Did You Hear About the Morgans? (2009),2009,Comedy|Crime|Drama|Romance
2574,Alice (2009),2009,Action|Adventure|Fantasy
2575,Avatar (2009),2009,Action|Adventure|Sci-Fi|IMAX
2576,It's Complicated (2009),2009,Comedy|Romance
2577,Sherlock Holmes (2009),2009,Action|Crime|Mystery|Thriller
2578,Crazy Heart (2009),2009,Drama|Romance
2579,Alvin and the Chipmunks: The Squeakquel (2009),2009,Animation|Children|Comedy|Musical
2580,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),2009,Comedy
2581,Pontypool (2008),2008,Horror|Thriller
2582,Youth in Revolt (2009),2009,Comedy|Drama|Romance
2583,Daybreakers (2010),2010,Action|Drama|Horror|Thriller
2584,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),2009,Drama
2585,Leap Year (2010),2010,Comedy|Romance
2586,"Book of Eli, The (2010)",2010,Action|Adventure|Drama
2587,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",2009,Action|Crime|Mystery
2588,"Prophet, A (Un Prophète) (2009)",2009,Crime|Drama
2589,Staten Island (2009),2009,Crime|Drama
2590,"Maiden Heist, The (2009)",2009,Comedy|Crime
2591,Blood: The Last Vampire (2009),2009,Action|Horror|Thriller
2592,Bart Got a Room (2008),2008,Comedy|Romance
2593,Robin-B-Hood (Bo bui gai wak) (2006),2006,Action|Comedy|Drama
2594,"Concert, Le (2009)",2009,Comedy|Drama
2595,Ninja (2009),2009,Action|Crime|Drama|Thriller
2596,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),2008,Adventure|Children|Comedy|Fantasy
2597,"Chaser, The (Chugyeogja) (2008)",2008,Crime|Drama|Thriller
2598,"Dennis the Menace Christmas, A (2007)",2007,Comedy
2599,Undisputed II: Last Man Standing (2006),2006,Action|Crime|Drama
2600,3 Idiots (2009),2009,Comedy|Drama|Romance
2601,Legion (2010),2010,Action|Fantasy|Horror|Thriller
2602,Stan Helsing (2009),2009,Comedy|Horror
2603,When in Rome (2010),2010,Comedy|Romance
2604,Triangle (2009),2009,Drama|Horror|Mystery|Thriller
2605,I Love You Phillip Morris (2009),2009,Comedy|Drama|Romance
2606,Temple Grandin (2010),2010,Drama
2607,"House of the Devil, The (2009)",2009,Horror|Thriller
2608,Valentine's Day (2010),2010,Comedy|Romance
2609,"Wolfman, The (2010)",2010,Horror|Thriller
2610,Shutter Island (2010),2010,Drama|Mystery|Thriller
2611,Persuasion (2007),2007,Drama|Romance
2612,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",2009,Action|Crime|Drama|Mystery|Thriller
2613,Percy Jackson & the Olympians: The Lightning Thief (2010),2010,Adventure|Fantasy
2614,Cop Out (2010),2010,Action|Comedy|Crime
2615,"Ghost Writer, The (2010)",2010,Drama|Mystery|Thriller
2616,"Secret of Kells, The (2009)",2009,Animation|Fantasy
2617,"Spy Next Door, The (2010)",2010,Action|Children|Comedy
2618,Agora (2009),2009,Adventure|Drama|Romance
2619,Motherhood (2009),2009,Comedy
2620,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),2009,Action|Sci-Fi
2621,"Yes Men Fix the World, The (2009)",2009,Documentary
2622,Mike Bassett: England Manager (2001),2001,Comedy
2623,"Crazies, The (2010)",2010,Action|Drama|Horror|Sci-Fi|Thriller
2624,Dear John (2010),2010,Drama|Romance|War
2625,Last Train Home (2009),2009,Documentary|Drama
2626,Tooth Fairy (2010),2010,Comedy|Fantasy
2627,[REC]² (2009),2009,Horror|Thriller
2628,"Room, The (2003)",2003,Comedy|Drama|Romance
2629,Alice in Wonderland (2010),2010,Adventure|Fantasy|IMAX
2630,"Town Called Panic, A (Panique au village) (2009)",2009,Animation
2631,Green Zone (2010),2010,Action|Drama|Thriller|War
2632,From Paris with Love (2010),2010,Action|Crime
2633,Dorian Gray (2009),2009,Drama|Horror|Sci-Fi
2634,Greenberg (2010),2010,Comedy|Drama
2635,She's Out of My League (2010),2010,Comedy
2636,Harry Brown (2009),2009,Crime|Drama|Thriller
2637,Remember Me (2010),2010,Drama|Romance
2638,"Burrowers, The (2008)",2008,Horror|Thriller|Western
2639,Frozen (2010),2010,Drama|Horror|Thriller
2640,Little Ashes (2008),2008,Drama
2641,Our Family Wedding (2010),2010,Comedy
2642,"Bounty Hunter, The (2010)",2010,Action|Comedy|Romance
2643,Leaves of Grass (2009),2009,Comedy|Crime|Drama|Thriller
2644,Women in Trouble (2009),2009,Comedy
2645,Repo Men (2010),2010,Action|Sci-Fi|Thriller
2646,Case 39 (2009),2009,Horror|Thriller
2647,Oceans (Océans) (2009),2009,Documentary|Drama
2648,"Slammin' Salmon, The (2009)",2009,Comedy
2649,Hot Tub Time Machine (2010),2010,Comedy|Sci-Fi
2650,Mother (Madeo) (2009),2009,Crime|Drama|Mystery|Thriller
2651,How to Train Your Dragon (2010),2010,Adventure|Animation|Children|Fantasy|IMAX
2652,"Bone Man, The (Der Knochenmann) (2009)",2009,Crime|Thriller
2653,Micmacs (Micmacs à tire-larigot) (2009),2009,Comedy|Crime
2654,Clash of the Titans (2010),2010,Action|Adventure|Drama|Fantasy
2655,Kick-Ass (2010),2010,Action|Comedy
2656,Date Night (2010),2010,Action|Comedy|Romance
2657,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",2005,Animation|Children|Comedy|Romance
2658,Steam of Life (Miesten vuoro) (2010),2010,Documentary
2659,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),2003,Action|Adventure|Comedy
2660,American Drug War: The Last White Hope (2007),2007,Crime|Documentary
2661,"Runaways, The (2010)",2010,Drama|Musical
2662,Wild China (2008),2008,Documentary
2663,Death at a Funeral (2010),2010,Comedy
2664,Valhalla Rising (2009),2009,Action|Drama|War
2665,Diary of a Wimpy Kid (2010),2010,Children|Comedy
2666,"Union: The Business Behind Getting High, The (2007)",2007,Comedy|Documentary
2667,Disgrace (2008),2008,Drama
2668,"Losers, The (2010)",2010,Action|Adventure|Drama|Mystery|Thriller
2669,"Last Song, The (2010)",2010,Drama|Romance
2670,Cyrus (2010),2010,Comedy|Drama|Romance
2671,"Human Centipede, The (First Sequence) (2009)",2009,Horror
2672,Exit Through the Gift Shop (2010),2010,Comedy|Documentary
2673,Iron Man 2 (2010),2010,Action|Adventure|Sci-Fi|Thriller|IMAX
2674,MacGruber (2010),2010,Action|Comedy
2675,"Sky Crawlers, The (Sukai kurora) (2008)",2008,Adventure|Animation|Drama
2676,Cargo (2009),2009,Sci-Fi
2677,"Nightmare on Elm Street, A (2010)",2010,Fantasy|Horror|Thriller
2678,Four Lions (2010),2010,Comedy|Drama
2679,St Trinian's 2: The Legend of Fritton's Gold (2009),2009,Adventure|Comedy
2680,Robin Hood (2010),2010,Action|Adventure|Drama|Romance|War
2681,Lovers & Leavers (Kuutamolla) (2002),2002,Drama|Romance
2682,Merantau (2009),2009,Action|Drama
2683,Stingray Sam (2009),2009,Comedy|Musical|Sci-Fi|Western
2684,Cemetery Junction (2010),2010,Comedy|Drama|Romance
2685,Blue Valentine (2010),2010,Drama|Romance
2686,Killers (2010),2010,Action|Comedy
2687,Buried (2010),2010,Mystery|Thriller
2688,Shake Hands with the Devil (2007),2007,Drama|War
2689,Prince of Persia: The Sands of Time (2010),2010,Action|Adventure|Fantasy|Romance|IMAX
2690,Please Give (2010),2010,Comedy|Drama
2691,Baarìa (2009),2009,Comedy|Drama|War
2692,Ricky Gervais Live: Animals (2003),2003,Comedy
2693,Sex and the City 2 (2010),2010,Comedy|Drama|Romance
2694,Get Him to the Greek (2010),2010,Comedy
2695,Unthinkable (2010),2010,Drama|Thriller
2696,"Back-up Plan, The (2010)",2010,Comedy|Romance
2697,Splice (2009),2009,Horror|Sci-Fi|Thriller
2698,Letters to Juliet (2010),2010,Drama|Romance
2699,Exam (2009),2009,Mystery|Thriller
2700,Jonah Hex (2010),2010,Action|Drama|Thriller|Western
2701,"A-Team, The (2010)",2010,Action|Comedy|Thriller
2702,Toy Story 3 (2010),2010,Adventure|Animation|Children|Comedy|Fantasy|IMAX
2703,Ricky Gervais Live 3: Fame (2007),2007,Comedy
2704,Winter's Bone (2010),2010,Drama|Thriller
2705,Barking Dogs Never Bite (Flandersui gae) (2000),2000,Comedy|Horror
2706,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),2010,Adventure|Animation|Children|Comedy|Fantasy|IMAX
2707,TiMER (2009),2009,Comedy|Drama|Fantasy|Romance
2708,Best Worst Movie (2009),2009,Documentary
2709,"Twilight Saga: Eclipse, The (2010)",2010,Fantasy|Romance|Thriller|IMAX
2710,Enter the Void (2009),2009,Drama
2711,"Last Airbender, The (2010)",2010,Action|Adventure|Fantasy
2712,Endgame (2009),2009,Drama
2713,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),2004,Documentary
2714,South Park: Imaginationland (2008),2008,Animation|Comedy|Fantasy
2715,Predators (2010),2010,Action|Sci-Fi|Thriller
2716,When You're Strange (2009),2009,Documentary
2717,Despicable Me (2010),2010,Animation|Children|Comedy|Crime
2718,Inception (2010),2010,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
2719,Grown Ups (2010),2010,Comedy
2720,"Sorcerer's Apprentice, The (2010)",2010,Action|Adventure|Children|Comedy|Fantasy
2721,Knight and Day (2010),2010,Action|Comedy|Romance
2722,"Karate Kid, The (2010)",2010,Action|Children|Drama
2723,"Kids Are All Right, The (2010)",2010,Comedy|Drama
2724,"Serbian Film, A (Srpski film) (2010)",2010,Horror|Thriller
2725,Cherrybomb (2009),2009,Drama|Thriller
2726,Batman: Under the Red Hood (2010),2010,Action|Animation
2727,Salt (2010),2010,Action|Thriller
2728,"No. 1 Ladies' Detective Agency, The (2008)",2008,Comedy|Crime|Mystery
2729,Mr. Nobody (2009),2009,Drama|Fantasy|Romance|Sci-Fi
2730,Dinner for Schmucks (2010),2010,Comedy
2731,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),2002,Crime|Drama|Thriller
2732,Hellsinki (Rööperi) (2009),2009,Crime
2733,Ip Man 2 (2010),2010,Action
2734,Ramona and Beezus (2010),2010,Children|Comedy
2735,"Rebound, The (2009)",2009,Comedy|Romance
2736,"Other Guys, The (2010)",2010,Action|Comedy
2737,"Two Escobars, The (2010)",2010,Crime|Documentary
2738,Paper Man (2009),2009,Comedy|Drama
2739,"Expendables, The (2010)",2010,Action|Adventure|Thriller
2740,Scott Pilgrim vs. the World (2010),2010,Action|Comedy|Fantasy|Musical|Romance
2741,I Killed My Mother (J'ai tué ma mère) (2009),2009,Drama
2742,Heartless (2009),2009,Fantasy|Horror|Mystery|Thriller
2743,Piranha (Piranha 3D) (2010),2010,Action|Horror|Thriller
2744,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",2010,Action|Adventure|Fantasy|Mystery
2745,Get Low (2009),2009,Comedy|Drama|Mystery
2746,"Joneses, The (2009)",2009,Comedy|Drama
2747,"Last Exorcism, The (2010)",2010,Horror|Thriller
2748,Sisters (Syostry) (2001),2001,Action|Crime|Drama
2749,"American, The (2010)",2010,Drama|Thriller
2750,Jackass 2.5 (2007),2007,Comedy|Documentary
2751,"Horde, The (La Horde) (2009)",2009,Action|Horror|Thriller
2752,"Switch, The (2010)",2010,Comedy|Romance
2753,Machete (2010),2010,Action|Adventure|Comedy|Crime|Thriller
2754,Going the Distance (2010),2010,Comedy|Romance
2755,Resident Evil: Afterlife (2010),2010,Action|Horror|Sci-Fi|Thriller|IMAX
2756,Princess (Prinsessa) (2010),2010,Drama
2757,"Social Network, The (2010)",2010,Drama
2758,"Town, The (2010)",2010,Crime|Drama|Thriller
2759,Easy A (2010),2010,Comedy|Romance
2760,Eat Pray Love (2010),2010,Drama|Romance
2761,Howl (2010),2010,Drama
2762,I'm Still Here (2010),2010,Comedy|Drama
2763,"Patrik Age 1.5 (Patrik 1,5) (2008)",2008,Comedy|Drama|Romance
2764,Flipped (2010),2010,Comedy|Drama|Romance
2765,Wall Street: Money Never Sleeps (2010),2010,Drama
2766,Legend of the Guardians: The Owls of Ga'Hoole (2010),2010,Adventure|Animation|Fantasy|IMAX
2767,It's Kind of a Funny Story (2010),2010,Comedy|Drama
2768,Middle Men (2009),2009,Comedy|Crime|Drama
2769,Let Me In (2010),2010,Drama|Horror|Mystery
2770,Sintel (2010),2010,Animation|Fantasy
2771,Secretariat (2010),2010,Adventure|Drama
2772,Devil (2010),2010,Horror|Mystery|Thriller
2773,You Again (2010),2010,Comedy
2774,Life as We Know It (2010),2010,Comedy|Romance
2775,Catfish (2010),2010,Documentary|Mystery
2776,You Will Meet a Tall Dark Stranger (2010),2010,Comedy|Romance
2777,Stone (2010),2010,Drama|Thriller
2778,Inside Job (2010),2010,Documentary
2779,Monsters (2010),2010,Drama|Sci-Fi
2780,Never Let Me Go (2010),2010,Drama|Romance|Sci-Fi
2781,"Illusionist, The (L'illusionniste) (2010)",2010,Animation
2782,Luck by Chance (2009),2009,Drama
2783,Rubber (2010),2010,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
2784,Jackass 3D (2010),2010,Action|Comedy|Documentary
2785,Restrepo (2010),2010,Documentary|War
2786,Waiting for 'Superman' (2010),2010,Documentary
2787,Red (2010),2010,Action|Comedy
2788,In a Better World (Hævnen) (2010),2010,Drama
2789,Heartbreaker (L'Arnacoeur) (2010),2010,Comedy|Romance
2790,Paranormal Activity 2 (2010),2010,Horror|IMAX
2791,Heartbeats (Les amours imaginaires) (2010),2010,Drama|Romance
2792,Hereafter (2010),2010,Drama|Fantasy
2793,Undisputed III: Redemption (2010),2010,Action|Crime|Drama
2794,Saw VII 3D - The Final Chapter (2010),2010,Horror|Mystery|Thriller
2795,Due Date (2010),2010,Comedy
2796,127 Hours (2010),2010,Adventure|Drama|Thriller
2797,Megamind (2010),2010,Action|Animation|Children|Comedy|Sci-Fi|IMAX
2798,Black Swan (2010),2010,Drama|Thriller
2799,Unstoppable (2010),2010,Action|Drama|Thriller
2800,Morning Glory (2010),2010,Comedy|Drama|Romance
2801,Certified Copy (Copie conforme) (2010),2010,Drama
2802,"Next Three Days, The (2010)",2010,Crime|Drama|Romance|Thriller
2803,Somewhere (2010),2010,Drama
2804,Biutiful (2010),2010,Drama
2805,"First Beautiful Thing, The (La prima cosa bella) (2010)",2010,Comedy|Drama
2806,Harry Potter and the Deathly Hallows: Part 1 (2010),2010,Action|Adventure|Fantasy|IMAX
2807,"King's Speech, The (2010)",2010,Drama
2808,Tangled (2010),2010,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
2809,"Art of the Steal, The (2009)",2009,Documentary
2810,"Fighter, The (2010)",2010,Drama
2811,"Romantics, The (2010)",2010,Comedy|Drama|Romance
2812,"Loved Ones, The (2009)",2009,Horror
2813,Casino Jack (2010),2010,Comedy|Crime
2814,Vincent Wants to Sea (Vincent will meer) (2010),2010,Drama
2815,London Boulevard (2010),2010,Crime|Romance
2816,Skyline (2010),2010,Sci-Fi|Thriller
2817,Beastly (2011),2011,Drama|Fantasy|Romance
2818,Love and Other Drugs (2010),2010,Comedy|Drama|Romance
2819,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",2010,Adventure|Children|Fantasy
2820,"Tourist, The (2010)",2010,Drama|Thriller
2821,Rare Exports: A Christmas Tale (Rare Exports) (2010),2010,Action|Comedy
2822,Hatchet II (2010),2010,Comedy|Horror|Thriller
2823,All Good Things (2010),2010,Drama|Mystery|Thriller
2824,True Grit (2010),2010,Western
2825,Tron: Legacy (2010),2010,Action|Adventure|Sci-Fi|IMAX
2826,How Do You Know (2010),2010,Comedy|Drama|Romance
2827,Barney's Version (2010),2010,Drama
2828,"Company Men, The (2010)",2010,Drama
2829,I Saw the Devil (Akmareul boatda) (2010),2010,Crime|Thriller
2830,Trash Humpers (2009),2009,Drama
2831,Faster (2010),2010,Action|Crime|Drama
2832,Little Big Soldier (Da bing xiao jiang) (2010),2010,Action|Adventure|Comedy|Drama|War
2833,Rabbit Hole (2010),2010,Drama
2834,Little Fockers (2010),2010,Comedy
2835,Gulliver's Travels (2010),2010,Adventure|Comedy|Fantasy
2836,Sweetgrass (2009),2009,Adventure|Documentary|Western
2837,Burlesque (2010),2010,Drama|Musical|Romance
2838,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",2010,Animation|Children|Fantasy
2839,Tucker & Dale vs Evil (2010),2010,Comedy|Horror
2840,Yogi Bear (2010),2010,Children|Comedy
2841,Made in Dagenham (2010),2010,Comedy|Drama
2842,"Green Hornet, The (2011)",2011,Action|Comedy|Crime|Fantasy|Thriller|IMAX
2843,"Way Back, The (2010)",2010,Drama
2844,"Warrior's Way, The (2010)",2010,Action|Fantasy|Western
2845,Season of the Witch (2011),2011,Adventure|Drama|Fantasy
2846,Amer (2009),2009,Drama|Horror
2847,Cowboys & Aliens (2011),2011,Action|Sci-Fi|Thriller|Western|IMAX
2848,Anything for Her (Pour elle) (2008),2008,Crime|Drama|Thriller
2849,Day & Night (2010),2010,Animation|Children
2850,Marwencol (2010),2010,Documentary
2851,"Dilemma, The (2011)",2011,Comedy|Drama
2852,"Trip, The (2010)",2010,Comedy|Drama
2853,Limitless (2011),2011,Sci-Fi|Thriller
2854,Happy People: A Year in the Taiga (2010),2010,Documentary
2855,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),2009,Action|Animation|Drama|Sci-Fi
2856,I Spit on Your Grave (2010),2010,Crime|Horror|Thriller
2857,Even the Rain (También la lluvia) (2010),2010,Drama
2858,Zeitgeist: Moving Forward (2011),2011,Documentary
2859,No Strings Attached (2011),2011,Comedy|Romance
2860,"Lincoln Lawyer, The (2011)",2011,Crime|Drama|Thriller
2861,All-Star Superman (2011),2011,Action|Adventure|Animation|Sci-Fi
2862,Unknown (2011),2011,Drama|Mystery|Thriller
2863,Cedar Rapids (2011),2011,Comedy
2864,Gnomeo & Juliet (2011),2011,Adventure|Animation|Children|Comedy|Fantasy|Romance
2865,Burke and Hare (2010),2010,Comedy|Thriller
2866,Castaway on the Moon (Kimssi pyoryugi) (2009),2009,Comedy|Drama|Romance
2867,Paul (2011),2011,Adventure|Comedy|Sci-Fi
2868,Brother 2 (Brat 2) (2000),2000,Crime|Drama
2869,Emma (2009),2009,Comedy|Drama|Romance
2870,Drive Angry (2011),2011,Action|Fantasy|Thriller
2871,Rango (2011),2011,Action|Adventure|Animation|Children|Comedy|Western
2872,Take Me Home Tonight (2011),2011,Comedy|Drama
2873,Confessions (Kokuhaku) (2010),2010,Drama|Horror
2874,"Adjustment Bureau, The (2011)",2011,Romance|Sci-Fi|Thriller
2875,"Mechanic, The (2011)",2011,Action|Drama|Thriller
