movieId,title,year,genres,img_url,info_url
2195,Shrooms (2007),2007,Horror|Thriller,https://movie-phinf.pstatic.net/20111222_17/1324484549973fuzyR_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=67573
2196,Transsiberian (2008),2008,Crime|Drama|Thriller,https://movie-phinf.pstatic.net/20121025_214/135114187347598Hk2_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=69331
2197,Stargate: Continuum (2008),2008,Sci-Fi,https://movie-phinf.pstatic.net/20111222_30/1324522319912eEqSr_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50165
2198,Watchmen (2009),2009,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,https://movie-phinf.pstatic.net/20111222_178/1324550166951EGoAF_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66471
2199,Shotgun Stories (2007),2007,Drama|Thriller,https://movie-phinf.pstatic.net/20111222_295/1324499899984Sfe4u_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=67875
2200,Watching the Detectives (2007),2007,Comedy|Romance,https://movie-phinf.pstatic.net/20180511_262/1526017443461e7fdB_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=175162
2201,Felon (2008),2008,Crime|Drama,https://movie-phinf.pstatic.net/20111223_253/1324585166661d4Fp2_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50255
2202,Step Brothers (2008),2008,Comedy,https://movie-phinf.pstatic.net/20111223_71/1324575869276pmdbR_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46752
2203,"X-Files: I Want to Believe, The (2008)",2008,Drama|Mystery|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20111222_239/1324548892421g6gqD_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=47339
2204,Man on Wire (2008),2008,Documentary,https://movie-phinf.pstatic.net/20111223_49/1324602933438V7CYJ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46323
2205,Hogfather (Terry Pratchett's Hogfather) (2006),2006,Adventure|Fantasy|Thriller,https://movie-phinf.pstatic.net/20111223_275/1324601248036Jb3mz_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=73107
2206,Pathology (2008),2008,Crime|Horror|Thriller,https://movie-phinf.pstatic.net/20111222_15/1324501317950NO9Xh_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=69022
2207,"Tracey Fragments, The (2007)",2007,Drama,https://movie-phinf.pstatic.net/20111222_97/1324551458222cO2rh_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66327
2208,"Zone, The (La Zona) (2007)",2007,Drama|Thriller,https://movie-phinf.pstatic.net/20111222_276/1324485309754Yg5wq_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=13642
2209,"Edge of Love, The (2008)",2008,Drama|Romance|War,https://movie-phinf.pstatic.net/20111223_287/1324583958832ATwlJ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66714
2210,"Mummy: Tomb of the Dragon Emperor, The (2008)",2008,Action|Adventure|Fantasy|Thriller,https://movie-phinf.pstatic.net/20120214_142/1329208584383JCgpS_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66569
2211,"Midnight Meat Train, The (2008)",2008,Horror|Mystery|Thriller,https://movie-phinf.pstatic.net/20111222_231/1324517598171UJGBL_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=67883
2212,Frozen River (2008),2008,Drama,https://movie-phinf.pstatic.net/20111222_273/1324518641604CYRgt_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46214
2213,Vicky Cristina Barcelona (2008),2008,Comedy|Drama|Romance,https://movie-phinf.pstatic.net/20111223_100/1324567813177tSrdr_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=65007
2214,Batman: Gotham Knight (2008),2008,Action|Animation|Crime,https://movie-phinf.pstatic.net/20111222_262/1324546936312yByaf_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50282
2215,"Walker, The (2007)",2007,Drama|Mystery,https://movie-phinf.pstatic.net/20200108_148/1578462346140MWVbW_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=144694
2216,Pineapple Express (2008),2008,Action|Comedy|Crime,https://movie-phinf.pstatic.net/20111222_235/1324508820360UPymI_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46829
2217,Red Cliff (Chi bi) (2008),2008,Action|Adventure|Drama|War,https://movie-phinf.pstatic.net/20111222_172/1324526115134JOv2E_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=65669
2218,"Sisterhood of the Traveling Pants 2, The (2008)",2008,Adventure|Comedy|Drama|Romance,https://movie-phinf.pstatic.net/20111222_22/1324508834658q1Bs6_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50326
2219,Hell Ride (2008),2008,Action|Drama|Thriller,https://movie-phinf.pstatic.net/20111223_8/1324622623926Kn0NT_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=65170
2220,High School Musical 2 (2007),2007,Comedy|Drama|Musical|Romance,https://movie-phinf.pstatic.net/20111222_166/1324531747706SHyLi_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=67626
2221,Tropic Thunder (2008),2008,Action|Adventure|Comedy|War,https://movie-phinf.pstatic.net/20111222_249/1324530253028I0MHM_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=45941
2222,Star Wars: The Clone Wars (2008),2008,Action|Adventure|Animation|Sci-Fi,https://movie-phinf.pstatic.net/20111222_47/1324516835943KOoAE_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=49821
2223,Henry Poole is Here (2008),2008,Drama|Mystery,https://movie-phinf.pstatic.net/20111223_290/1324581086436BC6D6_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46237
2224,Mutant Chronicles (2008),2008,Action|Adventure|Sci-Fi,https://movie-phinf.pstatic.net/20111223_104/1324566602066wLlG7_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66199
2225,Waltz with Bashir (Vals im Bashir) (2008),2008,Animation|Documentary|Drama|War,https://movie-phinf.pstatic.net/20111223_191/1324569983685nQWpd_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=49060
2226,Let the Right One In (Låt den rätte komma in) (2008),2008,Drama|Fantasy|Horror|Romance,https://movie-phinf.pstatic.net/20151102_159/1446434032591e42jK_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=49957
2227,Hamlet 2 (2008),2008,Comedy,https://movie-phinf.pstatic.net/20111222_206/13245654638939FExO_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46234
2228,Death Race (2008),2008,Action|Adventure|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20111222_9/1324519335438ugm5V_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=47407
2229,"House Bunny, The (2008)",2008,Comedy,https://movie-phinf.pstatic.net/20111222_182/1324534367983JqjLa_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46753
2230,"Rocker, The (2008)",2008,Comedy,https://movie-phinf.pstatic.net/20111223_175/1324575911292KAqej_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=69032
2231,I.O.U.S.A. (a.k.a. IOUSA) (2008),2008,Documentary,https://movie-phinf.pstatic.net/20111222_238/1324515733845MptwH_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46250
2233,Sukiyaki Western Django (2008),2008,Action|Western,https://movie-phinf.pstatic.net/20111222_154/1324518570461oUHiP_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=65096
2234,Somers Town (2008),2008,Drama,https://movie-phinf.pstatic.net/20111223_135/1324602970964Y3wyg_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=73400
2235,Burn After Reading (2008),2008,Comedy|Crime|Drama,https://movie-phinf.pstatic.net/20111222_176/1324554287436Vstbx_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66750
2236,Disaster Movie (2008),2008,Comedy,https://movie-phinf.pstatic.net/20111222_29/1324539478081qM7p7_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50603
2237,Babylon A.D. (2008),2008,Action|Adventure|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20111222_179/1324519058785Sv5kY_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=65515
2238,Traitor (2008),2008,Crime|Drama|Thriller,https://movie-phinf.pstatic.net/20111223_202/1324581183536s3i2D_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46765
2239,"Onion Movie, The (2008)",2008,Comedy,https://movie-phinf.pstatic.net/20111223_7/13245855350936eQAA_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=49856
2240,"Spirit, The (2008)",2008,Action|Comedy|Fantasy|Thriller,https://movie-phinf.pstatic.net/20111212_185/1323676168812p6eT5_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=35100
2241,John Adams (2008),2008,Drama,https://movie-phinf.pstatic.net/20111222_96/13245343238851BYtR_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51966
2242,Bangkok Dangerous (2008),2008,Action|Crime|Thriller,https://movie-phinf.pstatic.net/20111223_14/1324583424975if6DJ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=45695
2243,Sunflower (Xiang ri kui) (2005),2005,Drama,https://movie-phinf.pstatic.net/20190816_68/15659459290662svnX_PNG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=188567
2244,Altered (2006),2006,Horror|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20111221_204/1324475033470UjlGc_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=65596
2245,Righteous Kill (2008),2008,Crime|Mystery|Thriller,https://movie-phinf.pstatic.net/20111223_283/1324571279438LpPgO_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=67196
2246,Lakeview Terrace (2008),2008,Drama|Thriller,https://movie-phinf.pstatic.net/20111222_89/13245563121969dTcQ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51072
2247,Ghost Town (2008),2008,Comedy|Fantasy|Romance,https://movie-phinf.pstatic.net/20160524_97/14640603605504K1x1_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=151087
2248,"Crow, The: Wicked Prayer (2005)",2005,Action|Adventure|Fantasy|Thriller,https://movie-phinf.pstatic.net/20150821_38/1440122952020cozez_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=45262
2249,Appaloosa (2008),2008,Western,https://movie-phinf.pstatic.net/20111222_150/132453228673247FyW_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46526
2250,Dead Fury (2008),2008,Action|Animation|Comedy|Horror,https://movie-phinf.pstatic.net/20111222_122/1324498032914XUpwS_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=34541
2251,Eagle Eye (2008),2008,Action|Crime|Thriller|IMAX,https://movie-phinf.pstatic.net/20111222_42/1324548841539Ka9Bn_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=45292
2252,How to Lose Friends & Alienate People (2008),2008,Comedy,https://movie-phinf.pstatic.net/20111222_272/1324519684676XlqgX_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=67886
2253,Nick and Norah's Infinite Playlist (2008),2008,Comedy|Drama|Romance,https://movie-phinf.pstatic.net/20111222_182/1324545102061pv3tJ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51129
2254,Gomorrah (Gomorra) (2008),2008,Crime|Drama,https://movie-phinf.pstatic.net/20141210_210/1418187365656p2Psa_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=133836
2255,"Duchess, The (2008)",2008,Drama|Romance,https://movie-phinf.pstatic.net/20111222_35/1324522222819moS0N_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50704
2256,Alone in the Dark II (2008),2008,Action|Horror,https://movie-phinf.pstatic.net/20111222_140/132453867168503fFf_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51822
2258,Rachel Getting Married (2008),2008,Drama|Romance,https://movie-phinf.pstatic.net/20111222_4/1324549920487PpnKV_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=68436
2259,Body of Lies (2008),2008,Action|Drama|Thriller,https://movie-phinf.pstatic.net/20111222_269/1324520502386h95JO_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66729
2260,City of Ember (2008),2008,Adventure|Children|Sci-Fi,https://movie-phinf.pstatic.net/20111222_281/1324548927324Em21U_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=45780
2261,Max Payne (2008),2008,Action|Crime|Drama|Thriller,https://movie-phinf.pstatic.net/20111222_280/1324526925576BzCFc_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50185
2262,Zack and Miri Make a Porno (2008),2008,Comedy|Drama|Romance,https://movie-phinf.pstatic.net/20120720_243/1342773658329PjPqV_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51456
2263,W. (2008),2008,Drama,https://movie-phinf.pstatic.net/20211018_68/1634539151226n5mL7_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51264
2264,My Best Friend's Girl (2008),2008,Comedy|Romance,https://movie-phinf.pstatic.net/20111222_27/13245310166471KKWq_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51073
2265,"Synecdoche, New York (2008)",2008,Comedy|Drama,https://movie-phinf.pstatic.net/20111223_73/1324600529259KcKWi_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66050
2266,"Secret Life of Bees, The (2008)",2008,Drama,https://movie-phinf.pstatic.net/20111223_108/1324573902824WPxe1_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50552
2267,"American Carol, An (2008)",2008,Comedy|Fantasy,https://movie-phinf.pstatic.net/20111222_82/1324565777519ktO8e_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51127
2268,"Wave, The (Welle, Die) (2008)",2008,Drama,https://movie-phinf.pstatic.net/20170817_68/1502961552885Emvau_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=159149
2269,"Angus, Thongs and Perfect Snogging (2008)",2008,Comedy|Romance,https://movie-phinf.pstatic.net/20111222_133/1324531908174E3et5_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51931
2270,Pride and Glory (2008),2008,Crime|Drama,https://movie-phinf.pstatic.net/20111223_3/1324615593453Ncfqz_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=61432
2271,"Express, The (2008)",2008,Drama,https://movie-phinf.pstatic.net/20181010_183/153914756858961OqH_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=180096
2274,RocknRolla (2008),2008,Action|Crime,https://movie-phinf.pstatic.net/20111222_33/1324537539771zuMjA_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46764
2277,Madagascar: Escape 2 Africa (2008),2008,Action|Adventure|Animation|Children|Comedy|IMAX,https://movie-phinf.pstatic.net/20111222_167/1324534829132qQKb8_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46869
2278,Blindness (2008),2008,Drama|Mystery|Romance|Thriller,https://movie-phinf.pstatic.net/20210820_218/1629441347993a1GUP_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=208167
2279,Changeling (2008),2008,Crime|Drama|Mystery,https://movie-phinf.pstatic.net/20191002_32/1570005305289ieu0O_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=189551
2280,"Road, The (2009)",2009,Adventure|Drama|Thriller,https://movie-phinf.pstatic.net/20130401_55/1364792696740FbAGi_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=103747
2281,Slumdog Millionaire (2008),2008,Crime|Drama|Romance,https://movie-phinf.pstatic.net/20200304_54/1583283946034xHrMg_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66440
2282,Quantum of Solace (2008),2008,Action|Adventure|Thriller,https://movie-phinf.pstatic.net/20111222_210/1324531098861HC6wE_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=65610
2283,Role Models (2008),2008,Comedy,https://movie-phinf.pstatic.net/20111223_252/1324585362325MTLg8_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51560
2284,Tokyo! (2008),2008,Drama,https://movie-phinf.pstatic.net/20111222_295/1324549662827a2eKy_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66939
2285,JCVD (2008),2008,Action|Drama|Thriller,https://movie-phinf.pstatic.net/20111222_125/1324530441311mSMWN_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50946
2286,Crows Zero (Kurôzu zero) (2007),2007,Action,https://movie-phinf.pstatic.net/20151104_57/1446618691713vfpVK_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51324
2287,Krabat (2008),2008,Drama|Fantasy,https://movie-phinf.pstatic.net/20111223_203/1324591864530v0Rdj_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=53890
2288,Camp Rock (2008),2008,Comedy|Musical|Romance,https://movie-phinf.pstatic.net/20111223_142/1324630117550aowuD_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=78015
2290,Saw V (2008),2008,Crime|Horror|Thriller,https://movie-phinf.pstatic.net/20111222_165/1324528933037EpMtx_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=45280
2291,Sex Drive (2008),2008,Comedy,https://movie-phinf.pstatic.net/20170615_102/1497487895996NnEYo_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51263
2292,The Island (2006),2006,Drama|Mystery,https://movie-phinf.pstatic.net/20211001_56/16330525667309J65N_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=210028
2293,Beverly Hills Chihuahua (2008),2008,Adventure|Children|Comedy,https://movie-phinf.pstatic.net/20111222_251/1324544244830w6bJU_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51128
2294,"Class, The (Entre les murs) (2008)",2008,Drama,https://movie-phinf.pstatic.net/20111223_277/1324606981676AcITE_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50813
2295,Splinter (2008),2008,Action|Horror|Thriller,https://movie-phinf.pstatic.net/20181105_149/15414089195949rxyH_PNG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=180771
2296,Australia (2008),2008,Adventure|Drama|War|Western,https://movie-phinf.pstatic.net/20171222_92/1513930009440719mk_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=171907
2297,Bolt (2008),2008,Action|Adventure|Animation|Children|Comedy,https://movie-phinf.pstatic.net/20111222_140/13245454601690LVzV_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=47411
2299,Twilight (2008),2008,Drama|Fantasy|Romance|Thriller,https://movie-phinf.pstatic.net/20190710_159/1562742111092RWEaF_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=187236
2301,Transporter 3 (2008),2008,Action|Adventure|Crime|Thriller,https://movie-phinf.pstatic.net/20111222_83/1324535955902hjmgy_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=49475
2302,Four Christmases (2008),2008,Comedy,https://movie-phinf.pstatic.net/20111222_145/1324555188667WfG3W_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51795
2303,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",2008,Drama|War,https://movie-phinf.pstatic.net/20111222_70/1324549613512JaB1l_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51562
2304,Fireproof (2008),2008,Drama|Romance,https://movie-phinf.pstatic.net/20111223_32/132459551336844dyG_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51123
2305,Igor (2008),2008,Animation|Comedy,https://movie-phinf.pstatic.net/20111223_163/13246318318893C4gP_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51074
2306,Dinotopia (2002),2002,Adventure|Fantasy,https://movie-phinf.pstatic.net/20111222_152/1324481856047QKkDF_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=36541
2307,Hunger (2008),2008,Drama,https://movie-phinf.pstatic.net/20200622_72/1592791974579UjAzo_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=194908
2308,Punisher: War Zone (2008),2008,Action|Crime|Drama|Thriller,https://movie-phinf.pstatic.net/20111223_59/1324586000538EjK28_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46529
2309,Shrek the Halls (2007),2007,Adventure|Animation|Comedy|Fantasy,https://movie-phinf.pstatic.net/20111223_224/1324620076506qlCmy_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=46811
2311,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),2008,Animation|Comedy,https://movie-phinf.pstatic.net/20120201_175/13280832191912jVOI_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=53990
2312,"Day the Earth Stood Still, The (2008)",2008,Drama|Sci-Fi|Thriller|IMAX,https://movie-phinf.pstatic.net/20111222_21/1324550917400R01hY_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=44477
2313,Che: Part One (2008),2008,Drama|War,https://movie-phinf.pstatic.net/20190502_282/1556779903013oD9XQ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=69598
2314,Che: Part Two (2008),2008,Drama|War,https://movie-phinf.pstatic.net/20190502_53/1556779989685zTJWJ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=69599
2315,Doubt (2008),2008,Drama|Mystery,https://movie-phinf.pstatic.net/20111222_128/1324539716487zDmue_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51689
2316,Gran Torino (2008),2008,Crime|Drama,https://movie-phinf.pstatic.net/20111222_31/1324546734764xpTdg_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51462
2317,Frost/Nixon (2008),2008,Drama,https://movie-phinf.pstatic.net/20111222_164/1324548610748iNTeO_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=47404
2318,"Reader, The (2008)",2008,Drama|Romance,https://movie-phinf.pstatic.net/20161201_206/14805576915451qAgo_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=45298
2319,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),2007,Action|Adventure|Animation,https://movie-phinf.pstatic.net/20111222_241/13245503563760m3z7_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=47986
2320,Seven Pounds (2008),2008,Drama,https://movie-phinf.pstatic.net/20111222_246/1324544278614yy5z3_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51807
2321,"Wrestler, The (2008)",2008,Drama,https://movie-phinf.pstatic.net/20190809_53/1565334375784Y2Wbw_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=142259
2322,"Curious Case of Benjamin Button, The (2008)",2008,Drama|Fantasy|Mystery|Romance,https://movie-phinf.pstatic.net/20171019_97/1508402551314iLFSM_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66091
2323,Yes Man (2008),2008,Comedy,https://movie-phinf.pstatic.net/20111222_46/1324549392300rRmaH_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=45944
2324,Valkyrie (2008),2008,Drama|Thriller|War,https://movie-phinf.pstatic.net/20111222_89/1324542872891W0lRP_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=68063
2326,War of the Worlds (2005),2005,Action|Sci-Fi,https://movie-phinf.pstatic.net/20111222_113/1324507054744va9qe_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39786
2327,Ben X (2007),2007,Drama,https://movie-phinf.pstatic.net/20111223_201/13246096823256QJ0E_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=69025
2328,Bedtime Stories (2008),2008,Adventure|Children|Comedy,https://movie-phinf.pstatic.net/20211214_38/1639444713807K8Di6_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=212660
2329,Choke (2008),2008,Comedy|Drama,https://movie-phinf.pstatic.net/20170314_146/1489459702032wvnaN_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=109887
2330,Revolutionary Road (2008),2008,Drama|Romance,https://movie-phinf.pstatic.net/20111222_100/1324556020892GJ0eB_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66584
2331,Dear Zachary: A Letter to a Son About His Father (2008),2008,Documentary,https://movie-phinf.pstatic.net/20111222_203/1324522119872czNEL_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51572
2332,Wild Child (2008),2008,Drama|Romance,https://movie-phinf.pstatic.net/20111223_56/1324577523755rT0e2_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=51578
2333,Defiance (2008),2008,Drama|Thriller|War,https://movie-phinf.pstatic.net/20201016_212/1602829425223AjCSo_PNG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=198781
2334,Zeitgeist: Addendum (2008),2008,Documentary,https://movie-phinf.pstatic.net/20111223_237/1324592158967ipB36_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=52100
2335,Marley & Me (2008),2008,Comedy|Drama,https://movie-phinf.pstatic.net/20111222_102/1324544765240gpDje_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=48310
2336,Ponyo (Gake no ue no Ponyo) (2008),2008,Adventure|Animation|Children|Fantasy,https://movie-phinf.pstatic.net/20111222_95/1324534697829dzdrz_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66464
